"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1207751510093914112""",https://twitter.com/nytimes/status/1207751510093914112,"2019-12-19 19:56:13","""Amazon punishes businesses if they sell their products anywhere else for even a penny less. It pushes them to use company warehouses (at a cost), and it compels them to buy advertising on the site. https://t.co/ilR4A7J5JU https://t.co/YcBz2VjMv1""",Reply,"Twitter Web App",71,159,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207751003581358080""",https://twitter.com/nytimes/status/1207751003581358080,"2019-12-19 19:54:12","""Amazon’s power over its suppliers — hundreds of thousands of companies from start-ups to giant brands — means it can squeeze them for profits, and in some cases, threaten their survival.
https://t.co/2mUliU3pEH""",Tweet,SocialFlow,137,323,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207747456080973824""",https://twitter.com/nytimes/status/1207747456080973824,"2019-12-19 19:40:07","""Elizabeth Warren will meet with several Native American tribes in Oklahoma on Sunday, part of her continuing outreach efforts after she apologized for claiming Native heritage https://t.co/Q9mcBXxjMX""",Tweet,SocialFlow,74,382,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207742403622383618""",https://twitter.com/nytimes/status/1207742403622383618,"2019-12-19 19:20:02","""Rep. Debbie Dingell called for civility after President Trump insulted her late husband, former Rep. John Dingell, who died earlier this year. 2 Republican representatives from Michigan also called for the president to apologize for his comments. https://t.co/MYS8vttLHz""",Tweet,SocialFlow,256,1128,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207737432956796928""",https://twitter.com/nytimes/status/1207737432956796928,"2019-12-19 19:00:17","""The son of Russian sleeper spies, whose story helped inspire the TV series ""The Americans,"" is entitled to Canadian citizenship, Canada's Supreme Court has ruled
https://t.co/Fpn0JsVEaL""",Tweet,SocialFlow,97,286,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207732362299228162""",https://twitter.com/nytimes/status/1207732362299228162,"2019-12-19 18:40:08","""A new survey found that Democratic voters consistently preferred policies that were well to the left of current law, but were more moderate than those proposed by Bernie Sanders and Elizabeth Warren https://t.co/tw0ycrZpiR""",Tweet,SocialFlow,53,202,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207727329914638342""",https://twitter.com/nytimes/status/1207727329914638342,"2019-12-19 18:20:08","""Russian president Vladimir Putin echoed Republican talking points and mocked the impeachment vote during an end-of-year news conference on Thursday
https://t.co/zF8TqjQV89""",Tweet,SocialFlow,361,636,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207722638799462400""",https://twitter.com/nytimes/status/1207722638799462400,"2019-12-19 18:01:30","""Michael Bloomberg has unveiled a healthcare proposal that would create a government-run health insurance plan but not provide universal guaranteed coverage, aligning himself with the more moderate wing of the Democratic Party
https://t.co/BOPAU49LIp""",Tweet,SocialFlow,40,143,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207722301069955072""",https://twitter.com/nytimes/status/1207722301069955072,"2019-12-19 18:00:09","""Members of the Sackler family are pushing back against Tufts University after the school removed the Sackler name from buildings and programs over the family’s role in the opioid epidemic https://t.co/cpfgiAJcT8""",Tweet,SocialFlow,49,137,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207717253514436608""",https://twitter.com/nytimes/status/1207717253514436608,"2019-12-19 17:40:06","""The morning after the House impeached President Trump, there’s uncertainty on the path forward for a Senate trial
https://t.co/KQE6LB5rcm""",Tweet,SocialFlow,42,121,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207713250600767489""",https://twitter.com/nytimes/status/1207713250600767489,"2019-12-19 17:24:11","""3 people were shot and one of them was killed at a housing complex in Westerly, Rhode Island on Thursday morning, authorities said. Police say the shooter is still at large and local schools are locked down.
https://t.co/oqAnOOwc2y""",Tweet,SocialFlow,96,150,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207712212795764736""",https://twitter.com/nytimes/status/1207712212795764736,"2019-12-19 17:20:04","""A deadly shooting erupted in or near Russia’s spy agency headquarters in Moscow, killing up to 3 people, Russian news reports say
https://t.co/7C9j1fMVIv""",Tweet,SocialFlow,107,204,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207709713221201924""",https://twitter.com/nytimes/status/1207709713221201924,"2019-12-19 17:10:08","""THE 
DECADE
IN PICTURES 
https://t.co/vH3raqu2mS https://t.co/dOLU2oV4AX""",Tweet,SocialFlow,2020,4319,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207704108561522690""",https://twitter.com/nytimes/status/1207704108561522690,"2019-12-19 16:47:52","""A Craigslist post from an Oklahoma woman looking for company on Christmas has become a painful reminder of the isolation felt by many older Americans
https://t.co/wlyGchp2nM""",Tweet,SocialFlow,946,2604,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207703372293386242""",https://twitter.com/nytclimate/status/1207703372293386242,"2019-12-19 16:44:56","""Follow the journey of turtle 112, now called Stilton, as it's rescued from a beach in Cape Cod, stunned from the cold, and rehabilitated.  The latest from https://t.co/HJJjhhdh4x by @kendrawrites""",Retweet,SocialFlow,44,102,"""14603515""","""NYT Climate""",nytclimate,Non-Verified,https://twitter.com/nytclimate,"Not Protected"
"""1207699638133936129""",https://twitter.com/nytimes/status/1207699638133936129,"2019-12-19 16:30:06","""These are the 14 biggest breakout stars of 2019, including Lil Nas X, Phoebe Waller-Bridge, Ali Stoker, and Jeremy O. Harris
https://t.co/Jd1V25SYEp""",Tweet,SocialFlow,33,167,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207698546348167170""",https://twitter.com/nytimes/status/1207698546348167170,"2019-12-19 16:25:46","""At Thursday’s Democratic debate, Andrew Yang will be the only non-white candidate on the stage. But as Democrats discuss diversity, some in Asian-American communities are considering how exactly they fit in. https://t.co/UIFWKEaThE""",Reply,TweetDeck,38,147,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207692102395727872""",https://twitter.com/nytimes/status/1207692102395727872,"2019-12-19 16:00:09","""""This year brought a lot of people back to reality."" The wave of tech IPOs — the one that was supposed to mint San Francisco's new ultra rich — has fizzled.
https://t.co/9bKIjHwqwm""",Tweet,SocialFlow,20,78,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207687296339861505""",https://twitter.com/nytimes/status/1207687296339861505,"2019-12-19 15:41:03","""Tonight's Democratic debate will be the smallest so far — only 7 candidates on stage. Here's what to watch for.
https://t.co/rT6Io7Jbgy""",Tweet,SocialFlow,34,114,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207682463687938048""",https://twitter.com/nytimes/status/1207682463687938048,"2019-12-19 15:21:51","""“He handled that coaching year with dignity,” said Wayne Sanders, who was a running back on the school’s junior varsity team in 1971 when Herman Boone lead the team to a state championship. https://t.co/wvhSgxYE27""",Reply,TweetDeck,29,148,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
