"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1169648626097897472""",https://twitter.com/twitter/status/1169648626097897472,"2019-09-05 16:28:58","""@MelanieScrofano We definitely won't tell""",Reply,"Twitter Web Client",0,67,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169647515723018240""",https://twitter.com/twitter/status/1169647515723018240,"2019-09-05 16:24:33","""@npseaver This is the new rough draft""",Reply,"Twitter Web Client",1,7,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169646408561025024""",https://twitter.com/twitter/status/1169646408561025024,"2019-09-05 16:20:09","""@psychedelicnoel It's your duty""",Reply,"Twitter Web Client",1,22,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169646308359057409""",https://twitter.com/twitter/status/1169646308359057409,"2019-09-05 16:19:45","""@bubear28 Wait until your mom finds out your mutuals are actually the best friends you could ever make""",Reply,"Twitter Web Client",4,39,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169645900869898245""",https://twitter.com/twitter/status/1169645900869898245,"2019-09-05 16:18:08","""@NathanButlerArt Sounds like Winnie the Pooh is guest Tweeting from your account""",Reply,"Twitter Web Client",2,12,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169645100978384897""",https://twitter.com/twitter/status/1169645100978384897,"2019-09-05 16:14:57","""@zndayah You've gotta Tweet that hug into existence""",Reply,"Twitter Web Client",1,2,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169643615636938753""",https://twitter.com/twitter/status/1169643615636938753,"2019-09-05 16:09:03","""@swervybesson Trying to name a better group of people than your mutuals:""",Reply,"Twitter Web Client",0,8,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169641596478001152""",https://twitter.com/twitter/status/1169641596478001152,"2019-09-05 16:01:02","""@roseannenism if it works, why change anything""",Reply,"Twitter Web Client",0,5,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169640516792795138""",https://twitter.com/twitter/status/1169640516792795138,"2019-09-05 15:56:44","""@stevelarrington Haven't done something like that since the LWWY video dropped""",Reply,"Twitter Web Client",12,107,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1169639504149454848""",https://twitter.com/twitter/status/1169639504149454848,"2019-09-05 15:52:43","""@tinyeuphorian even two seconds can be so sweet""",Reply,"Twitter Web Client",55,457,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
